Calendar Year,Measure,Item,Item Code,Code,Value,Value Unit,Value Label,Null Reason
2006,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,593113,nzd,NZD thousands,
2007,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,629499,nzd,NZD thousands,
2008,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,634249,nzd,NZD thousands,
2009,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,542563,nzd,NZD thousands,
2010,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,610268,nzd,NZD thousands,
2011,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,660770,nzd,NZD thousands,
2012,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,695764,nzd,NZD thousands,
2013,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,795470,nzd,NZD thousands,
2014,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,880363,nzd,NZD thousands,
2015,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,1067141,nzd,NZD thousands,
2016,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,1127850,nzd,NZD thousands,
2017,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,1159995,nzd,NZD thousands,
2018,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,1265374,nzd,NZD thousands,
2019,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,1329042,nzd,NZD thousands,
2020,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,1176298,nzd,NZD thousands,
2021,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,1641913,nzd,NZD thousands,
2022,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,1755011,nzd,NZD thousands,
2023,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,1397266,nzd,NZD thousands,
2024,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,1430633,nzd,NZD thousands,
2000,Imports (value for duty),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,302552,nzd,NZD thousands,
2001,Imports (value for duty),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,306207,nzd,NZD thousands,
2002,Imports (value for duty),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,345760,nzd,NZD thousands,
2003,Imports (value for duty),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,374284,nzd,NZD thousands,
2004,Imports (value for duty),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,437506,nzd,NZD thousands,
2005,Imports (value for duty),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,467347,nzd,NZD thousands,
2006,Imports (value for duty),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,525958,nzd,NZD thousands,
2007,Imports (value for duty),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,567019,nzd,NZD thousands,
2008,Imports (value for duty),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,570471,nzd,NZD thousands,
2009,Imports (value for duty),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,500572,nzd,NZD thousands,
2010,Imports (value for duty),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,548522,nzd,NZD thousands,
2011,Imports (value for duty),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,598841,nzd,NZD thousands,
2012,Imports (value for duty),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,635638,nzd,NZD thousands,
2013,Imports (value for duty),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,731467,nzd,NZD thousands,
2014,Imports (value for duty),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,820190,nzd,NZD thousands,
2015,Imports (value for duty),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,1006151,nzd,NZD thousands,
2016,Imports (value for duty),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,1071747,nzd,NZD thousands,
2017,Imports (value for duty),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,1099447,nzd,NZD thousands,
2018,Imports (value for duty),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,1195273,nzd,NZD thousands,
2019,Imports (value for duty),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,1255299,nzd,NZD thousands,
2020,Imports (value for duty),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,1102798,nzd,NZD thousands,
