Calendar Year,Measure,Item,Item Code,Code,Value,Value Unit,Value Label,Null Reason
2012,Total Exports (exports + re-exports) (free on board),Pharmaceutical products,HS30,30,294750,nzd,NZD thousands,
2013,Total Exports (exports + re-exports) (free on board),Pharmaceutical products,HS30,30,311176,nzd,NZD thousands,
2014,Total Exports (exports + re-exports) (free on board),Pharmaceutical products,HS30,30,289747,nzd,NZD thousands,
2015,Total Exports (exports + re-exports) (free on board),Pharmaceutical products,HS30,30,413196,nzd,NZD thousands,
2016,Total Exports (exports + re-exports) (free on board),Pharmaceutical products,HS30,30,433030,nzd,NZD thousands,
2017,Total Exports (exports + re-exports) (free on board),Pharmaceutical products,HS30,30,424751,nzd,NZD thousands,
2018,Total Exports (exports + re-exports) (free on board),Pharmaceutical products,HS30,30,460648,nzd,NZD thousands,
2019,Total Exports (exports + re-exports) (free on board),Pharmaceutical products,HS30,30,487504,nzd,NZD thousands,
2020,Total Exports (exports + re-exports) (free on board),Pharmaceutical products,HS30,30,492614,nzd,NZD thousands,
2021,Total Exports (exports + re-exports) (free on board),Pharmaceutical products,HS30,30,526599,nzd,NZD thousands,
2022,Total Exports (exports + re-exports) (free on board),Pharmaceutical products,HS30,30,593707,nzd,NZD thousands,
2023,Total Exports (exports + re-exports) (free on board),Pharmaceutical products,HS30,30,642944,nzd,NZD thousands,
2024,Total Exports (exports + re-exports) (free on board),Pharmaceutical products,HS30,30,667332,nzd,NZD thousands,
2000,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,8927,nzd,NZD thousands,
2001,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,7917,nzd,NZD thousands,
2002,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,6984,nzd,NZD thousands,
2003,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,8246,nzd,NZD thousands,
2004,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,5467,nzd,NZD thousands,
2005,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,5124,nzd,NZD thousands,
2006,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,5109,nzd,NZD thousands,
2007,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,5176,nzd,NZD thousands,
2008,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,11923,nzd,NZD thousands,
2009,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,37178,nzd,NZD thousands,
2010,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,27244,nzd,NZD thousands,
2011,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,6647,nzd,NZD thousands,
2012,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,10108,nzd,NZD thousands,
2013,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,6457,nzd,NZD thousands,
2014,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,6838,nzd,NZD thousands,
2015,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,7754,nzd,NZD thousands,
2016,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,8531,nzd,NZD thousands,
2017,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,6796,nzd,NZD thousands,
2018,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,7405,nzd,NZD thousands,
2019,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,6900,nzd,NZD thousands,
2020,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,7645,nzd,NZD thousands,
2021,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,6911,nzd,NZD thousands,
2022,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,6681,nzd,NZD thousands,
2023,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,6729,nzd,NZD thousands,
2024,Total Exports (exports + re-exports) (free on board),Fertilizers,HS31,31,5450,nzd,NZD thousands,
2000,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,34374,nzd,NZD thousands,
2001,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,36371,nzd,NZD thousands,
2002,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,40228,nzd,NZD thousands,
2003,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,47191,nzd,NZD thousands,
2004,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,49689,nzd,NZD thousands,
2005,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,57612,nzd,NZD thousands,
2006,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,60240,nzd,NZD thousands,
2007,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,78827,nzd,NZD thousands,
2008,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,87208,nzd,NZD thousands,
2009,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,95774,nzd,NZD thousands,
2010,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,77169,nzd,NZD thousands,
2011,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,102722,nzd,NZD thousands,
2012,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,96789,nzd,NZD thousands,
2013,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,68895,nzd,NZD thousands,
2014,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,83833,nzd,NZD thousands,
2015,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,89299,nzd,NZD thousands,
2016,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,94222,nzd,NZD thousands,
2017,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,76910,nzd,NZD thousands,
2018,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,71305,nzd,NZD thousands,
2019,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,71834,nzd,NZD thousands,
2020,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,92062,nzd,NZD thousands,
2021,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,68922,nzd,NZD thousands,
2022,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,70524,nzd,NZD thousands,
2023,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,78534,nzd,NZD thousands,
2024,Total Exports (exports + re-exports) (free on board),"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",HS32,32,123684,nzd,NZD thousands,
2000,Total Exports (exports + re-exports) (free on board),"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",HS33,33,53683,nzd,NZD thousands,
2001,Total Exports (exports + re-exports) (free on board),"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",HS33,33,73504,nzd,NZD thousands,
2002,Total Exports (exports + re-exports) (free on board),"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",HS33,33,76934,nzd,NZD thousands,
2003,Total Exports (exports + re-exports) (free on board),"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",HS33,33,75736,nzd,NZD thousands,
2004,Total Exports (exports + re-exports) (free on board),"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",HS33,33,77711,nzd,NZD thousands,
2005,Total Exports (exports + re-exports) (free on board),"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",HS33,33,72715,nzd,NZD thousands,
2006,Total Exports (exports + re-exports) (free on board),"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",HS33,33,79338,nzd,NZD thousands,
2007,Total Exports (exports + re-exports) (free on board),"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",HS33,33,78672,nzd,NZD thousands,
2008,Total Exports (exports + re-exports) (free on board),"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",HS33,33,74552,nzd,NZD thousands,
2009,Total Exports (exports + re-exports) (free on board),"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",HS33,33,72291,nzd,NZD thousands,
2010,Total Exports (exports + re-exports) (free on board),"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",HS33,33,78637,nzd,NZD thousands,
2011,Total Exports (exports + re-exports) (free on board),"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",HS33,33,85783,nzd,NZD thousands,
2012,Total Exports (exports + re-exports) (free on board),"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",HS33,33,84700,nzd,NZD thousands,
2013,Total Exports (exports + re-exports) (free on board),"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",HS33,33,78781,nzd,NZD thousands,
2014,Total Exports (exports + re-exports) (free on board),"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",HS33,33,96492,nzd,NZD thousands,
2015,Total Exports (exports + re-exports) (free on board),"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",HS33,33,154223,nzd,NZD thousands,
2016,Total Exports (exports + re-exports) (free on board),"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",HS33,33,181344,nzd,NZD thousands,
2017,Total Exports (exports + re-exports) (free on board),"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",HS33,33,176788,nzd,NZD thousands,
