SportFieldID,ServiceStatus,SportCode,SportLevel,SportBookingOrganisation,SportSeason,SportSurface,FieldNumber,FieldName,LongDescription,SeasonStartDate,SeasonEndDate,MidSeasonBreakStartDate,MidSeasonBreakEndDate,TrainingDays,MatchDays,ParkName,InContract,ContractArea,CreateDate,LastEditDate,SHAPE_Length,SHAPE_Area
1846,In Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,1,Senior Touch Rugby 1,,2022/10/19 00:00:00+00,1900/01/01 00:00:01+00,2022/12/15 00:00:00+00,2023/01/11 00:00:00+00,,"Wednesday,Thursday",Burnside Park,Yes,Northern Contract Area,2017/08/01 13:45:55+00,2022/09/20 16:16:26+00,239.999932252812,3499.99821775298
1848,In Service,Cricket,Senior,Christchurch City Council,Summer,Grass,5,Senior Cricket 5,,2022/10/15 00:00:00+00,2023/03/25 00:00:00+00,2022/12/18 00:00:00+00,2023/01/13 00:00:00+00,,Saturday,Burnside Park,Yes,Northern Contract Area,2017/08/01 14:07:55+00,2022/09/20 16:16:26+00,444.025292678083,9472.19748685957
1849,In Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,2,Senior Touch Rugby 2,Denton Oval,2022/10/20 00:00:00+00,2023/03/09 00:00:00+00,2022/12/16 00:00:00+00,2023/01/20 00:00:00+00,,Thursday,Denton Park,Yes,Eastern Contract Area,2017/08/01 14:19:06+00,2022/09/20 16:16:26+00,225.664190885599,3086.97773254124
1850,In Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,4,Senior Touch Rugby 4,Denton 4,2022/10/20 00:00:00+00,2023/03/09 00:00:00+00,2022/12/16 00:00:00+00,2023/01/20 00:00:00+00,,Thursday,Denton Park,Yes,Eastern Contract Area,2017/08/01 14:19:59+00,2022/09/20 16:16:26+00,240.000048646044,3500.00161742294
1851,In Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,3,Senior Touch Rugby 3,Denton 3,2022/10/20 00:00:00+00,2023/03/09 00:00:00+00,2022/12/16 00:00:00+00,2023/01/20 00:00:00+00,,Thursday,Denton Park,Yes,Eastern Contract Area,2017/08/01 14:20:13+00,2022/09/20 16:16:26+00,239.999979937082,3499.99892151296
1852,Out of Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,12,Senior Touch Rugby 12,,,,,,,,Hagley Park South,No,Northern Contract Area,2017/08/01 15:34:45+00,2022/09/20 16:16:29+00,220,2800
1853,Out of Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,13,Senior Touch Rugby 13,,,,,,,,Hagley Park South,No,Northern Contract Area,2017/08/01 15:35:52+00,2022/09/20 16:16:29+00,220,2800
1854,Out of Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,14,Senior Touch Rugby 14,,,,,,,,Hagley Park South,No,Northern Contract Area,2017/08/01 15:36:11+00,2022/09/20 16:16:29+00,220,2800
1855,Out of Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,11,Senior Touch Rugby 11,,,,,,,,Hagley Park South,No,Northern Contract Area,2017/08/01 15:37:05+00,2022/09/20 16:16:29+00,220,2800
1856,Out of Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,10,Senior Touch Rugby 10,,,,,,,,Hagley Park South,No,Northern Contract Area,2017/08/01 15:37:06+00,2022/09/20 16:16:29+00,220,2800
1857,Out of Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,9,Senior Touch Rugby 9,,,,,,,,Hagley Park South,No,Northern Contract Area,2017/08/01 15:37:08+00,2022/09/20 16:16:29+00,220,2800
1858,Out of Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,5,Senior Touch Rugby 5,,,,,,,,Hagley Park South,No,Northern Contract Area,2017/08/01 15:37:58+00,2022/09/20 16:16:29+00,219.999968904011,2799.9992084633
1859,Out of Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,6,Senior Touch Rugby 6,,,,,,,,Hagley Park South,No,Northern Contract Area,2017/08/01 15:38:08+00,2022/09/20 16:16:29+00,219.999872009591,2799.99633263936
1860,Out of Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,8,Senior Touch Rugby 8,,,,,,,,Hagley Park South,No,Northern Contract Area,2017/08/01 15:39:00+00,2022/09/20 16:16:29+00,219.999972090317,2799.99983424841
1861,Out of Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,7,Senior Touch Rugby 7,,,,,,,,Hagley Park South,No,Northern Contract Area,2017/08/01 15:39:05+00,2022/09/20 16:16:29+00,220.000070078036,2800.00124967082
1862,Out of Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,3,Senior Touch Rugby 3,,,,,,,,Hagley Park South,No,Northern Contract Area,2017/08/01 15:39:37+00,2022/09/20 16:16:29+00,219.999909710382,2799.99715013766
1863,Out of Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,1,Senior Touch Rugby 1,,,,,,,,Hagley Park South,No,Northern Contract Area,2017/08/01 15:39:38+00,2022/09/20 16:16:29+00,219.999887333471,2799.99726848774
1864,In Service,Cricket,Senior,Christchurch City Council,Summer,Grass,4,Senior Cricket 4,Hagley Park South - Polo Fields,2022/10/15 00:00:00+00,2023/03/25 00:00:00+00,2022/12/18 00:00:00+00,2023/01/13 00:00:00+00,"Monday,Tuesday,Wednesday,Thursday,Friday",Saturday,Hagley Park South,Yes,Northern Contract Area,2017/08/01 16:02:11+00,2022/09/20 16:16:26+00,371.361966470029,7813.0355233286
1865,In Service,Cricket,Senior,Christchurch City Council,Summer,Grass,3,Senior Cricket 3,Hagley Park South - Polo Fields,2022/10/15 00:00:00+00,2023/03/25 00:00:00+00,2022/12/18 00:00:00+00,2023/01/13 00:00:00+00,"Monday,Tuesday,Wednesday,Thursday,Friday",Saturday,Hagley Park South,Yes,Northern Contract Area,2017/08/01 16:03:18+00,2022/09/20 16:16:26+00,371.730490174081,7811.38051425526
1866,In Service,Cricket,Senior,Christchurch City Council,Summer,Grass,2,Senior Cricket 2,Hagley Park South - Polo Fields,2022/10/15 00:00:00+00,2023/03/25 00:00:00+00,2022/12/18 00:00:00+00,2023/01/13 00:00:00+00,"Monday,Tuesday,Wednesday,Thursday,Friday",Saturday,Hagley Park South,Yes,Northern Contract Area,2017/08/01 16:03:36+00,2022/09/20 16:16:26+00,369.757585570724,7824.25185438715
1867,In Service,Cricket,Senior,Christchurch City Council,Summer,Grass,1,Senior Cricket 1,Hagley Park South - Polo Fields,2022/10/15 00:00:00+00,2023/03/25 00:00:00+00,2022/12/18 00:00:00+00,2023/01/13 00:00:00+00,"Monday,Tuesday,Wednesday,Thursday,Friday",Saturday,Hagley Park South,Yes,Northern Contract Area,2017/08/01 16:03:47+00,2022/09/20 16:16:26+00,371.483920672876,7808.50396201713
1868,In Service,Cricket,Senior,Christchurch City Council,Summer,Grass,5,Senior Cricket 5,HAGLEY PARK SOUTH (Polo Fields),2022/10/15 00:00:00+00,2023/03/25 00:00:00+00,2022/12/18 00:00:00+00,2023/01/13 00:00:00+00,"Monday,Tuesday,Wednesday,Thursday,Friday",Saturday,Hagley Park South,Yes,Northern Contract Area,2017/08/01 16:04:12+00,2022/09/20 16:16:26+00,370.481944520045,7817.28240842889
1869,In Service,Cricket,Senior,Christchurch City Council,Summer,Grass,6,Senior Cricket 6,Hagley Park South - Polo Fields,2022/10/15 00:00:00+00,2023/03/25 00:00:00+00,2022/12/18 00:00:00+00,2023/01/13 00:00:00+00,"Monday,Tuesday,Wednesday,Thursday,Friday",Saturday,Hagley Park South,Yes,Northern Contract Area,2017/08/01 16:04:25+00,2022/09/20 16:16:26+00,371.099924247509,7810.63087641954
1870,In Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,3,Senior Touch Rugby 3,,2022/10/06 00:00:00+00,2023/02/23 00:00:00+00,2022/12/15 00:00:00+00,2023/01/19 00:00:00+00,,"Wednesday,Thursday",Hagley Park North,Yes,Northern Contract Area,2017/08/02 15:43:04+00,2022/09/20 16:16:28+00,218.20508026694,2956.4767027427
1872,In Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,4,Senior Touch Rugby 4,,2022/10/06 00:00:00+00,2023/02/23 00:00:00+00,2022/12/15 00:00:00+00,2023/01/19 00:00:00+00,,"Wednesday,Thursday",Hagley Park North,Yes,Northern Contract Area,2017/08/02 15:44:03+00,2022/09/20 16:16:28+00,216.378038093852,2909.43444787541
1874,In Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,6,Senior Touch Rugby 6,,2022/10/06 00:00:00+00,2023/02/23 00:00:00+00,2022/12/15 00:00:00+00,2023/01/19 00:00:00+00,,"Wednesday,Thursday",Hagley Park North,Yes,Northern Contract Area,2017/08/02 15:44:18+00,2022/09/20 16:16:28+00,220.92253898366,3029.19162162677
1875,In Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,5,Senior Touch Rugby 5,,2022/10/06 00:00:00+00,2023/02/23 00:00:00+00,2022/12/15 00:00:00+00,2023/01/19 00:00:00+00,,"Wednesday,Thursday",Hagley Park North,Yes,Northern Contract Area,2017/08/02 15:52:13+00,2022/09/20 16:16:28+00,222.431364913146,3042.9222703659
1885,In Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,14,Senior Touch Rugby 14,,2022/10/06 00:00:00+00,2023/02/23 00:00:00+00,2022/12/15 00:00:00+00,2023/01/19 00:00:00+00,,"Wednesday,Thursday",Hagley Park North,Yes,Northern Contract Area,2017/08/02 16:15:43+00,2023/10/31 15:00:46+00,206.460992036703,2620.35651049364
1886,In Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,15,Senior Touch Rugby 15,,2022/10/06 00:00:00+00,2023/02/23 00:00:00+00,2022/12/15 00:00:00+00,2023/01/19 00:00:00+00,,"Wednesday,Thursday",Hagley Park North,Yes,Northern Contract Area,2017/08/02 16:16:04+00,2023/10/31 15:00:26+00,202.747913321103,2515.6006771554
1887,In Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,16,Senior Touch Rugby 16,,2022/10/06 00:00:00+00,2023/02/23 00:00:00+00,2022/12/15 00:00:00+00,2023/01/19 00:00:00+00,,"Wednesday,Thursday",Hagley Park North,Yes,Northern Contract Area,2017/08/02 16:16:11+00,2023/10/31 15:01:12+00,197.630047922926,2421.71869698233
1888,In Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,13,Senior Touch Rugby 13,,2022/10/06 00:00:00+00,2023/02/23 00:00:00+00,2022/12/15 00:00:00+00,2023/01/19 00:00:00+00,,"Wednesday,Thursday",Hagley Park North,Yes,Northern Contract Area,2017/08/02 16:17:02+00,2023/10/31 14:59:47+00,205.242734641726,2653.0022043734
1889,In Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,11,Senior Touch Rugby 11,,2022/10/06 00:00:00+00,2023/02/23 00:00:00+00,2022/12/15 00:00:00+00,2023/01/19 00:00:00+00,,"Wednesday,Thursday",Hagley Park North,Yes,Northern Contract Area,2017/08/02 16:19:35+00,2023/10/31 14:59:26+00,183.683871701801,2094.22647927757
1890,In Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,12,Senior Touch Rugby 12,,2022/10/06 00:00:00+00,2023/02/23 00:00:00+00,2022/12/15 00:00:00+00,2023/01/19 00:00:00+00,,"Wednesday,Thursday",Hagley Park North,Yes,Northern Contract Area,2017/08/02 16:20:00+00,2023/10/31 14:58:53+00,211.340482778215,2744.68517014036
1891,In Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,17,Senior Touch Rugby 17,,2022/10/06 00:00:00+00,2023/02/23 00:00:00+00,2022/12/15 00:00:00+00,2023/01/19 00:00:00+00,,"Wednesday,Thursday",Hagley Park North,Yes,Northern Contract Area,2017/08/02 16:21:11+00,2023/10/31 15:01:31+00,183.555199151226,2036.22572422012
1894,In Service,Touch Rugby,Senior,Unknown,Summer,Grass,17,Senior Touch Rugby 17,,2022/10/17 00:00:00+00,2023/03/06 00:00:00+00,2022/12/13 00:00:00+00,2023/01/31 00:00:00+00,,Tuesday,Nunweek Park,Yes,Northern Contract Area,2017/08/03 11:36:49+00,2022/09/20 16:16:28+00,259.999962543255,3999.99938215845
1896,Out of Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,2,Senior Touch Rugby 2,,,,,,,,Hagley Park South,No,Northern Contract Area,2017/08/04 09:41:47+00,2022/09/20 16:16:29+00,219.999887333469,2799.99726848769
1897,Out of Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,4,Senior Touch Rugby 4,,,,,,,,Hagley Park South,No,Northern Contract Area,2017/08/04 09:41:48+00,2022/09/20 16:16:29+00,219.99990970944,2799.99715009073
1898,In Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,1,Senior Touch Rugby 1,Denton Oval,2022/10/20 00:00:00+00,2023/03/09 00:00:00+00,2022/12/16 00:00:00+00,2023/01/20 00:00:00+00,,Thursday,Denton Park,Yes,Eastern Contract Area,2017/08/04 10:06:15+00,2022/09/20 16:16:26+00,225.907264943319,3085.65553350802
1899,In Service,Touch Rugby,Senior,Unknown,Summer,Grass,3,Senior Touch Rugby 3,,2022/10/20 00:00:00+00,2023/03/23 00:00:00+00,2022/12/08 00:00:00+00,2023/02/09 00:00:00+00,,Thursday,Centennial Park,Yes,Eastern Contract Area,2017/08/04 10:31:59+00,2022/09/20 16:16:26+00,249.96671715742,3743.04874149087
1901,In Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,8,Senior Touch Rugby 8,,2022/10/06 00:00:00+00,2023/02/23 00:00:00+00,2022/12/15 00:00:00+00,2023/01/19 00:00:00+00,,"Wednesday,Thursday",Hagley Park North,Yes,Northern Contract Area,2017/08/04 10:51:14+00,2022/09/20 16:16:28+00,221.328740651127,3010.40277761246
1902,In Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,7,Senior Touch Rugby 7,,2022/10/06 00:00:00+00,2023/02/23 00:00:00+00,2022/12/15 00:00:00+00,2023/01/19 00:00:00+00,,"Wednesday,Thursday",Hagley Park North,Yes,Northern Contract Area,2017/08/04 10:51:15+00,2022/09/20 16:16:28+00,221.333566881641,3032.80040335142
1903,In Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,10,Senior Touch Rugby 10,,2022/10/06 00:00:00+00,2023/02/23 00:00:00+00,2022/12/15 00:00:00+00,2023/01/19 00:00:00+00,,"Wednesday,Thursday",Hagley Park North,Yes,Northern Contract Area,2017/08/04 10:51:23+00,2022/09/20 16:16:28+00,225.181660274483,3129.21291530547
1904,In Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,9,Senior Touch Rugby 9,,2022/10/06 00:00:00+00,2023/02/23 00:00:00+00,2022/12/15 00:00:00+00,2023/01/19 00:00:00+00,,"Wednesday,Thursday",Hagley Park North,Yes,Northern Contract Area,2017/08/04 10:51:24+00,2022/09/20 16:16:28+00,217.511827256915,2934.4651296579
1905,In Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,2,Senior Touch Rugby 2,,2022/10/06 00:00:00+00,2023/02/23 00:00:00+00,2022/12/15 00:00:00+00,2023/01/19 00:00:00+00,,"Wednesday,Thursday",Hagley Park North,Yes,Northern Contract Area,2017/08/04 10:52:22+00,2022/09/20 16:16:28+00,232.389728432176,3309.39275166672
1906,In Service,Touch Rugby,Senior,Christchurch City Council,Summer,Grass,1,Senior Touch Rugby 1,,2022/10/06 00:00:00+00,2023/02/23 00:00:00+00,2022/12/15 00:00:00+00,2023/01/19 00:00:00+00,,"Wednesday,Thursday",Hagley Park North,Yes,Northern Contract Area,2017/08/04 10:52:22+00,2022/09/20 16:16:28+00,229.718561123994,3242.52634169847
1907,In Service,Softball,Senior,Unknown,Summer,Grass,4,Senior Softball 4,,2022/10/01 00:00:00+00,2023/03/26 00:00:00+00,2022/12/19 00:00:00+00,2023/01/13 00:00:00+00,"Wednesday,Thursday",Saturday,Middleton Park,Yes,Eastern Contract Area,2017/08/04 11:04:23+00,2023/09/06 11:55:07+00,99.1155591709473,690.608608746111
1908,In Service,Softball,Senior,Unknown,Summer,Grass,3,Senior Softball 3,,2022/10/01 00:00:00+00,2023/03/26 00:00:00+00,2022/12/19 00:00:00+00,2023/01/13 00:00:00+00,"Wednesday,Thursday",Saturday,Middleton Park,Yes,Eastern Contract Area,2017/08/04 11:05:10+00,2023/09/06 11:55:22+00,99.1157066806453,690.6100750862
1909,In Service,Softball,Senior,Unknown,Summer,Grass,1,Senior Softball 1,,2022/10/01 00:00:00+00,2023/03/26 00:00:00+00,2022/12/19 00:00:00+00,2023/01/13 00:00:00+00,"Wednesday,Thursday",Saturday,Middleton Park,Yes,Eastern Contract Area,2017/08/04 11:05:14+00,2022/09/20 16:16:28+00,99.1155044824041,690.608058410752
1910,In Service,Softball,Senior,Unknown,Summer,Grass,2,Senior Softball 2,,2022/10/01 00:00:00+00,2023/03/26 00:00:00+00,2022/12/19 00:00:00+00,2023/01/13 00:00:00+00,"Wednesday,Thursday",Saturday,Middleton Park,Yes,Eastern Contract Area,2017/08/04 11:05:17+00,2022/09/20 16:16:28+00,99.1155241913802,690.607847908146
1911,In Service,Softball,Senior,Unknown,Summer,Grass,1,Senior Softball 1,,2022/10/01 00:00:00+00,2023/03/26 00:00:00+00,2022/12/19 00:00:00+00,2023/01/13 00:00:00+00,Tuesday,Saturday,Rawhiti Domain,Yes,Northern Contract Area,2017/08/04 11:27:14+00,2022/09/20 16:16:28+00,99.1156412355637,690.609597838958
1914,In Service,Softball,Senior,Unknown,Summer,Grass,2,Senior Softball 2,,2022/10/01 00:00:00+00,2023/03/26 00:00:00+00,2022/12/19 00:00:00+00,2023/01/13 00:00:00+00,Wednesday,Saturday,Warren Park,Yes,Eastern Contract Area,2017/08/04 12:28:20+00,2022/09/20 16:16:28+00,99.1155463408098,690.60810095384
1915,In Service,Softball,Senior,Unknown,Summer,Grass,1,Senior Softball 1,,2022/10/01 00:00:00+00,2023/03/26 00:00:00+00,2022/12/19 00:00:00+00,2023/01/13 00:00:00+00,Wednesday,Saturday,Warren Park,Yes,Eastern Contract Area,2017/08/04 12:28:23+00,2022/09/20 16:16:28+00,99.1155099138565,690.607546063994
1916,Out of Service,Softball,Senior,Unknown,Summer,Grass,3,Senior Softball 3,,,,,,"Tuesday,Wednesday,Thursday",,Warren Park,Yes,Eastern Contract Area,2017/08/04 12:29:36+00,2022/09/20 16:16:29+00,99.1155538472537,690.607963175837
1917,In Service,Softball,Senior,Unknown,Summer,Grass,1,Senior Softball 1,,2022/10/01 00:00:00+00,2023/03/26 00:00:00+00,2022/12/19 00:00:00+00,2023/01/13 00:00:00+00,"Wednesday,Thursday",,Walter Park,No,Northern Contract Area,2017/08/04 14:40:38+00,2022/09/20 16:16:28+00,99.1155234089931,690.607813663765
1918,In Service,Softball,Junior,Unknown,Summer,Grass,1,Junior Softball 1,,2022/10/01 00:00:00+00,2023/03/26 00:00:00+00,2022/12/19 00:00:00+00,2023/01/13 00:00:00+00,Tuesday,,Rawhiti Domain,No,Northern Contract Area,2017/08/04 15:08:03+00,2022/09/20 16:16:28+00,99.1154828048706,690.607484149985
1919,In Service,Softball,Junior,Unknown,Summer,Grass,2,Junior Softball 2,,2022/10/01 00:00:00+00,2023/03/26 00:00:00+00,2022/12/19 00:00:00+00,2023/01/13 00:00:00+00,Tuesday,,Rawhiti Domain,No,Northern Contract Area,2017/08/04 15:08:09+00,2022/09/20 16:16:28+00,99.1155345941219,690.608112880278
1920,In Service,Athletics,Senior,Unknown,Summer,Grass,1,Senior Athletics 1,,2022/09/19 00:00:00+00,2023/03/26 00:00:00+00,2022/12/23 00:00:00+00,2023/01/03 00:00:00+00,"Monday,Tuesday,Wednesday,Thursday",,Rawhiti Domain,Yes,Northern Contract Area,2017/08/04 15:17:50+00,2022/09/20 16:16:28+00,860.926782641589,4564.36033121582
1921,In Service,Softball,Senior,Unknown,Summer,Grass,3,Senior Softball 3,,2022/10/01 00:00:00+00,2023/03/26 00:00:00+00,2022/12/19 00:00:00+00,2023/01/13 00:00:00+00,"Monday,Tuesday,Wednesday,Thursday",Saturday,Spreydon Domain,Yes,Eastern Contract Area,2017/08/04 15:30:03+00,2022/09/20 16:16:28+00,99.1156583616168,690.609138045635
1922,In Service,Softball,Senior,Unknown,Summer,Grass,1,Senior Softball 1,,2022/10/01 00:00:00+00,2023/03/26 00:00:00+00,2022/12/19 00:00:00+00,2023/01/13 00:00:00+00,"Monday,Tuesday,Wednesday,Thursday",Saturday,Spreydon Domain,Yes,Eastern Contract Area,2017/08/04 15:30:24+00,2022/09/20 16:16:28+00,99.1155570843492,690.607766491017
1923,In Service,Softball,Senior,Unknown,Summer,Grass,2,Senior Softball 2,,2022/10/01 00:00:00+00,2023/03/26 00:00:00+00,2022/12/19 00:00:00+00,2023/01/13 00:00:00+00,"Monday,Tuesday,Wednesday,Thursday",Saturday,Spreydon Domain,Yes,Eastern Contract Area,2017/08/04 15:30:27+00,2022/09/20 16:16:28+00,99.1156491791699,690.609423677703
1924,In Service,Softball,Senior,Unknown,Summer,Grass,4,Senior Softball 4,,2022/10/01 00:00:00+00,2023/03/26 00:00:00+00,2022/12/19 00:00:00+00,2023/01/13 00:00:00+00,"Monday,Tuesday,Wednesday,Thursday",Saturday,Spreydon Domain,Yes,Eastern Contract Area,2017/08/04 15:30:30+00,2022/09/20 16:16:28+00,99.1155107235318,690.607253756663
1925,In Service,Softball,Senior,Unknown,Summer,Grass,4,Senior Softball 4,,2022/10/01 00:00:00+00,2023/03/26 00:00:00+00,2022/12/19 00:00:00+00,2023/01/13 00:00:00+00,"Tuesday,Wednesday,Thursday,Friday,Sunday","Monday,Saturday",Crosbie Park,Yes,Northern Contract Area,2017/08/04 15:38:48+00,2022/09/20 16:16:28+00,99.1443795299341,691.125205743679
1926,In Service,Softball,Senior,Unknown,Summer,Grass,2,Senior Softball 2,,2022/10/01 00:00:00+00,2023/03/26 00:00:00+00,2022/12/19 00:00:00+00,2023/01/13 00:00:00+00,"Tuesday,Wednesday,Thursday,Friday,Sunday","Monday,Saturday",Crosbie Park,Yes,Northern Contract Area,2017/08/04 15:39:29+00,2022/09/20 16:16:28+00,99.1443659204357,691.124985446765
1927,In Service,Softball,Senior,Unknown,Summer,Grass,3,Senior Softball 3,,2022/10/01 00:00:00+00,2023/03/26 00:00:00+00,2022/12/19 00:00:00+00,2023/01/13 00:00:00+00,"Tuesday,Wednesday,Thursday,Friday,Sunday","Monday,Saturday",Crosbie Park,Yes,Northern Contract Area,2017/08/04 15:39:32+00,2022/09/20 16:16:28+00,99.144315853423,691.124104338262
1928,In Service,Softball,Senior,Unknown,Summer,Grass,1,Senior Softball 1,,2022/10/01 00:00:00+00,2023/03/26 00:00:00+00,2022/12/19 00:00:00+00,2023/01/13 00:00:00+00,"Tuesday,Wednesday,Thursday,Friday,Sunday","Monday,Saturday",Crosbie Park,Yes,Northern Contract Area,2017/08/04 15:39:34+00,2022/09/20 16:16:28+00,99.1443166303405,691.123757497429
1929,In Service,Cricket,Junior,Christchurch City Council,Summer,Grass,1,Junior Cricket 1,,2022/10/15 00:00:00+00,2023/03/25 00:00:00+00,2022/12/18 00:00:00+00,2023/01/13 00:00:00+00,,,Jellie Park,No,Northern Contract Area,2017/08/04 15:45:14+00,2022/09/20 16:16:26+00,209.13413875546,3397.66457996556
1930,In Service,Cricket,Senior,Christchurch City Council,Summer,Grass,1,Senior Cricket 1,,2022/10/15 00:00:00+00,2023/03/25 00:00:00+00,2022/12/18 00:00:00+00,2023/01/13 00:00:00+00,,Saturday,Ferrymead Park,Yes,Eastern Contract Area,2017/08/04 18:06:21+00,2022/09/20 16:16:26+00,431.889445705378,9501.63868600894
